Nome,Preco,Preco Sem Desconto,EAN,SKU,Marca,Categoria,Desconto
Lansoprazol 30mg com 28 Comprimidos - Legrand Genérico,16.68,92.06,7894916140829,1797,hypera,Mais Medicamentos,0.82
Albendazol 40mg Suspensão de Uso Oral 10 ml - Legrand Genérico,4.34,10.33,7894916143264,1790,hypera,Mais Medicamentos,0.58
"Drospirenona + Etiniles 3mg + 0,02mg com 72 Comprimidos - Legrand Genérico",45.71,148.71,7894916149532,1604,hypera,Anticoncepcionais,0.69
Acido Mefenâmico 500mg com 24 Comprimidos - Legrand Genérico,9.77,24.76,7894916144261,1484,hypera,Mais Medicamentos,0.61
Dexametasona 4mg com 10 Comprimidos - Legrand Genérico,6.88,13.74,7894916141499,1121,hypera,Alergias e Infecções,0.5
Acetilcisteína Xarope Infantil 120ml - Legrand,12.71,32.43,7894916143400,622,hypera,Mais Medicamentos,0.61
Baristar com 30 Cápsulas - Cellera,57.76,64.9,7896422544894,9473,hypera,Vitaminas,0.11
Baristar com 100 Cápsulas - Cellera,129.95,149.9,7896422544917,8577,hypera,Vitaminas,0.13
BRASART 160MG C\u002F60 COMP,74.08,86.43,7894916517805,32728,hypera,Mais Medicamentos,0.14
"LEFOR 2,5MG C\u002F30 COMP",44.26,56.73,7896004789545,32734,hypera,Mais Medicamentos,0.22
Arpejo 15mg com 30 Comprimidos - Sigma Pharma,228.93,304.16,7894916517829,31152,hypera,Calmantes,0.25
Arpejo 10mg com 30 Comprimidos - Sigma Pharma,140.84,175.71,7894916517812,31151,hypera,Calmantes,0.2
Tpragesic 10mg com 30 Comprimidos - Sigma Pharma,88.21,105.31,7894916516457,30795,hypera,Mais Medicamentos,0.16
Multigrip com 4 Comprimidos - Sigma Pharma,6.15,6.99,7896472520237,30327,hypera,Gripe e Resfriado,0.12
Niki com 30 Comprimidos - Sigma Pharna,66.47,78.2,7894916516785,29871,hypera,Anticoncepcionais,0.15
Niki com 90 Comprimidos - Sigma Pharma,187.5,187.5,7894916516808,29872,hypera,Anticoncepcionais,0.0
Bramicar HCT 80\u002F25MG com 30 Comprimidos - Sigma Pharma,94.39,114.81,7894916510028,29014,hypera,Hipertensão,0.18
Rohydorm 2mg com 30 Comprimidos - Sigma Pharma,38.74,48.92,7894916516655,29012,hypera,Mais Medicamentos,0.21
Xakilis 5mg com 60 Comprimidos - Sigma Pharma,237.81,279.78,7896004785660,28873,hypera,Mais Medicamentos,0.15
Patz SL 10mg com 30 Comprimidos - Sigma Pharma,114.99,140.87,7894916515290,28858,hypera,Calmantes,0.18
"Xakilis 2,5mg com 20 Comprimidos - Sigma Pharma",78.91,92.84,7896004785639,28871,hypera,Mais Medicamentos,0.15
"Xakilis 2,5mg com 60 Comprimidos - Sigma Pharma",237.81,279.78,7896004785646,28872,hypera,Mais Medicamentos,0.15
Xakilis 5mg com 20 Comprimidos - Sigma Pharma,78.91,92.84,7896004785653,28859,hypera,Mais Medicamentos,0.15
Máscara de Proteção Preta N95 - 1 Uni,3.99,3.99,6974339780077,23881,hypera,Mais Medicamentos,0.0
Esomex 20mg com 56 Comprimidos - Sigma Pharma,330.72,375.82,7894916514019,33237,hypera,Mais Medicamentos,0.12
Miogesic Lis 5mg + 125mg com 30 Comprimidos - Sigma Pharma,49.75,57.85,7896004789491,32810,hypera,Mais Medicamentos,0.14
Linadib 5mg com 60 Ccomprimidos - Ems,233.22,279.04,7896004787534,32176,hypera,Mais Medicamentos,0.16
"LINADIB DUO 2,5+850MG C\u002F60 COMP",125.41,155.85,7896004787558,32352,hypera,Mais Medicamentos,0.2
Linadib 5mg com 30 Ccomprimidos - Ems,128.9,155.85,7896004787527,31951,hypera,Mais Medicamentos,0.17
Lipiblock 120mg c\u002F84 cpr,283.23,333.21,7896004775500,16128,hypera,Mais Medicamentos,0.15
Lipiblock 120mg com 42 Comprimidos - Germed,216.61,216.61,7896004775494,16129,hypera,Mais Medicamentos,0.0
"Sigmatriol 0,25mcg com 30 Cápsulas - Sigma Pharma",146.03,156.38,7896004775340,13662,hypera,Mais Medicamentos,0.07
Sigma-Clav BD 400mg Suspensão 70ml - Sigma Pharma,47.58,55.33,7894916501477,28915,hypera,Mais Medicamentos,0.14
Sigma-Clav BD 875\u002F125mg com 14 Comprimidos - Sigma Pharma,72.99,84.87,7894916503198,15121,hypera,Mais Medicamentos,0.14
Sigma-Clav BD 875\u002F125mg com 20 Comprimidos - Sigma Pharma,89.16,103.68,7894916508537,11920,hypera,Mais Medicamentos,0.14
Rusovas 10mg com 30 Comprimidos - Sigma Pharma,51.82,65.18,7896004775753,13468,hypera,Colesterol e Triglicerídeos,0.2
Rusovas 20mg com 30 Comprimidos - Sigma Pharma,89.83,113.73,7896004775784,13469,hypera,Colesterol e Triglicerídeos,0.21
Rusovas 5mg com 60 Comprimidos - Eurofarma,83.14,101.75,7896004775739,11780,hypera,Colesterol e Triglicerídeos,0.18
Rusovas 10mg com 60 Comprimidos - Sigma Pharma,90.92,110.75,7896004775760,11051,hypera,Colesterol e Triglicerídeos,0.18
Aerolin Spray - 200 doses,13.9,26.9,7896269900150,17949,hypera,Mais Medicamentos,0.48
Avamys Spray Nasal 120 Doses - GSK RX,55.9,70.71,7896015518875,17709,hypera,Mais Medicamentos,0.21
"Avodart 0,5mg com 30 Cápsulas - GSK",136.3,160.35,7896015516642,17707,hypera,Mais Medicamentos,0.15
Betnovate N Creme 30g - GSK,40.73,46.28,7896269900334,17625,hypera,Mais Medicamentos,0.12
Clavulin BD 875mg com 14 Comprimidos - GSK,89.9,145.41,7896015510022,17299,hypera,Mais Medicamentos,0.38
Clavulin ES 600mg 100ml - GSK,222.79,262.1,7896015591526,17296,hypera,Mais Medicamentos,0.15
Clavulin BD 400mg Uso Oral 70ml - GSK,65.02,65.02,7896015568214,17297,hypera,Mais Medicamentos,0.0
Clavulin Uso Oral 250mg 100ml - GSK,129.42,129.42,7896015520298,17295,hypera,Mais Medicamentos,0.0
Flixonase Uso Nasal 120 Doses - GSK,85.8,114.62,7896269901904,16532,hypera,Mais Medicamentos,0.25
Flixotide Spray 250mg com 60 Doses - GSK,127.19,149.64,7896269900808,16529,hypera,Mais Medicamentos,0.15
Flixotide Spray 50mg com 120 Doses - GSK,169.6,199.53,7896015516581,16528,hypera,Mais Medicamentos,0.15
Flutivate Creme 15g - GSK,50.68,57.59,7896269900945,16491,hypera,Mais Medicamentos,0.12
Lamictal 100mg com 30 Comprimidos - GSK,544.7,544.7,7896269901188,16212,hypera,Mais Medicamentos,0.0
"Naramig 2,5mg com 4 Comprimidos - GSK",22.3,26.24,7896269900983,15830,hypera,Mais Medicamentos,0.15
Parnate 10mg com 20 Comprimidos - GSK,38.28,46.98,7896015523541,15580,hypera,Mais Medicamentos,0.19
Keflex Líquido 100mg 30ml - Bago,77.22,89.79,7898605330058,29960,hypera,Mais Medicamentos,0.14
Akineton Retard 4mg - 30 Comprimidos,25.11,32.1,7898940448074,28512,hypera,Mais Medicamentos,0.22
Akineton 2mg com 80 Comprimidos - Bago,38.78,47.54,7898940448128,17933,hypera,Mais Medicamentos,0.18
Bonviva 150mg com 1 Comprimido - Bago,249.41,332.62,7898605330409,17541,hypera,Mais Medicamentos,0.25
Tiorfan 100mg com 9 Cápsulas - Bago,46.07,53.57,7898906376410,14785,hypera,Mais Medicamentos,0.14
Tiorfan 30mg com 18 Envelopes - Bago,53.31,61.99,7898906376465,14786,hypera,Mais Medicamentos,0.14
Tiorfan 10mg com 18 Sachês - Bago,50.34,58.53,7898906376434,11858,hypera,Mais Medicamentos,0.14
Targus Lat - 10 Adesivos Transdérmicos + 1 Bandeja,73.92,85.95,7898940448579,11704,hypera,Anti-Inflamatórios,0.14
Trifamox IBL BD 875\u002F125mg com 14 Comprimidos - Bago,141.66,150.7,7898906376403,11389,hypera,Mais Medicamentos,0.06
"Picoprep 10mg + 3,5g + 12g - Laboratorios Ferring",43.63,49.58,7896165600727,9493,hypera,Mais Medicamentos,0.12
Bupium XL 150mg com 30 Comprimidos - Sigma Pharma,117.7,138.47,7894916513166,5041,hypera,Mais Medicamentos,0.15
Imense 100mg com 60 Comprimidos - Sigma Pharma,203.59,239.52,7894916513029,4854,hypera,Mais Medicamentos,0.15
Bramicar 80mg com 30 Comprimidos - Sigma Pharma,76.18,100.53,7894916508940,4025,hypera,Mais Medicamentos,0.24
Bramicar 40mg com 30 Comprimidos - Sigma Pharma,79.15,100.53,7894916508933,4026,hypera,Mais Medicamentos,0.21
Neovangy MR 35mg com 60 Comprimidos - Sigma Pharma,103.41,134.0,7894916513326,3440,hypera,Mais Medicamentos,0.23
Bupium XL 300mg com 60 Comprimidos - Sigma Pharma,236.79,278.58,7894916513197,2932,hypera,Mais Medicamentos,0.15
Nivux 100mg + 20mg 2BL com 12 Comprimidos - Sigma Pharma,53.58,68.2,7894916513661,2849,hypera,Anti-Inflamatórios,0.21
Neovangy 35mg com 30 Comprimidos - Sigma Pharma,58.45,74.26,7894916513302,2850,hypera,Mais Medicamentos,0.21
Somalgin Cardio 81 com 60 Comprimidos - Sigma Pharma,23.25,30.72,7894916512107,2591,hypera,Hipertensão,0.24
Restitue 40mg com 30 Comprimidos - Sigma Pharma,57.74,72.1,7894916512923,2124,hypera,Gastrite,0.2
Koli D3 7.000UI com 10 Comprimidos - Sigma Pharma,21.81,30.91,7894916514064,2123,hypera,Mais Medicamentos,0.29
Koli D3 7.000ui com 30 Comprimidos - Sigma Pharma,55.84,78.89,7894916514071,2066,hypera,Mais Medicamentos,0.29
Koli D3 50.000ui com 4 Comprimidos - Sigma Pharma,62.6,81.34,7894916512145,2064,hypera,Mais Medicamentos,0.23
Restitue 40mg com 60 Comprimidos - Sigma Pharma,100.05,121.08,7894916514637,2062,hypera,Gastrite,0.17
Bupium XL 300mg com 30 Comprimidos - Sigma Pharma,148.19,174.34,7894916513180,1910,hypera,Mais Medicamentos,0.15
Multivitamínico com 90 Cápsulas - Dux Nutrition,57.79,67.99,7898641070222,21169,hypera,Vitaminas,0.15
Paracetamol 750mg com 20 Comprimidos - EMS Genérico,5.53,25.38,7896004703596,30242,hypera,Genéricos,0.78
Aripiprazol 15mg com 30 Comprimidos - EMS,78.39,106.86,7896004747637,30360,hypera,Calmantes,0.27
"Cloridrato de Tramadol + Paracetamol 37,5 + 325mg com 30 Comprimidos - EMS Genérico",36.26,65.81,7896004787343,31716,hypera,Mais Medicamentos,0.45
"Cloridrato de Tramadol + Paracetamol 37,5 + 325mg com 10 Comprimidos - EMS Genérico",16.58,26.31,7896004787329,31715,hypera,Mais Medicamentos,0.37
"Cloridrato de Tramadol + Paracetamol 37,5 + 325mg com 20 Comprimidos - EMS Genérico",30.43,48.28,7896004787336,31714,hypera,Mais Medicamentos,0.37
Pregabalina 150 mg com 30 Cápsulas - EMS,16.43,149.48,7896004772868,30463,hypera,Mais Medicamentos,0.89
Olanzapina 5mg com 30 Comprimidos - EMS,51.75,322.1,7896004759807,30677,hypera,Mais Medicamentos,0.84
Cloridrato de Donepezila+Cloridrato de Memantina 10 + 20mg - 30 Comprimidos,74.26,123.93,7896004781310,28023,hypera,Calmantes,0.4
Celecoxibe 200mg com 10 Cápsulas - EMS Genérico,10.82,43.81,7896004747880,23800,hypera,Genéricos,0.75
Celecoxibe 200mg com 30 Cápsulas - EMS Genérico,34.08,121.18,7896004747897,23801,hypera,Genéricos,0.72
Mirtazapina 15mg com 30 Comprimidos - EMS Genérico,34.09,70.02,7896004758114,22536,hypera,Mais Medicamentos,0.51
Hemitartarato de Zolpidem 10mg com 30 Comprimidos - EMS Genérico,7.78,74.61,7896004767130,21352,hypera,Mais Medicamentos,0.9
Oxalato de Escitalopram 15mg com 30 Comprimidos - EMS Genérico,21.47,165.13,7896004747002,18177,hypera,Mais Medicamentos,0.87
"Alprazolam 0,25mg com 30 Comprimidos - EMS Genérico",6.01,15.48,7896004718811,17874,hypera,Calmantes,0.61
Cloridrato de Tramadol 50mg com 10 Comprimidos - EMS Genérico,11.43,38.98,7896004711744,17191,hypera,Mais Medicamentos,0.71
Enterogermina 20 Flaconetes - 5ml,69.9,69.9,7891058017002,2467,hypera,Mais Medicamentos,0.0
Dorflex Uno com 10 Comprimidos Efervescentes - Sanofi,27.37,31.82,7891058022792,2060,hypera,Analgésicos,0.14
"Allenasal 55mcg Spray Nasal 16,5ml - Sanofi",60.1,70.71,7891058022778,2029,hypera,Alergias e Infecções,0.15
Enterogermina Plus 10 Flaconetes - 5ml,69.9,74.9,7891058022594,1984,hypera,Mais Medicamentos,0.07
Targifor com 32 Comprimidos Efervescente - Sanofi,82.29,95.69,7891058021351,1713,hypera,Vitaminas,0.14
Dorflex Uno com 20 Comprimidos - Sanofi,22.63,26.31,7891058000103,981,hypera,Analgésicos,0.14
Dorflex Uno com 4 Comprimidos - Sanofi,6.59,7.75,7891058022785,242,hypera,Analgésicos,0.15
Deprasil 30mg com 30 Cápsulas - Doctor Reddys,50.19,62.65,8901148255852,27799,hypera,Mais Medicamentos,0.2
Sabonete em Barra Secatriz com 90g - Dermage,28.52,32.49,7895389765212,24316,hypera,Similar,0.12
Entresto 49-51mg com 60 Comprimidos - Novartis,350.74,412.64,7896261020306,6977,hypera,Mais Medicamentos,0.15
Entresto 97-103mg com 60 Comprimidos - Novartis,350.74,412.64,7896261020313,6304,hypera,Mais Medicamentos,0.15
Simbrinza 5ml - Novartis,82.29,97.64,7896548199565,6112,hypera,Mais Medicamentos,0.16
Cloreto de Magnésio Farmax - 33g,9.99,9.99,7896902210035,17181,hypera,Mais Medicamentos,0.0
Óleo Capilar e Corporal Farmax Semente de Uva - 100ml,8.99,8.99,7896902211254,15657,hypera,Mais Medicamentos,0.0
Pasta d água Farmax - 120g,10.99,10.99,7896902217652,15570,hypera,Mais Medicamentos,0.0
Sal Amargo Farmax - 30g,3.49,3.49,7896902210226,15221,hypera,Mais Medicamentos,0.0
Tintura Iodo Farmax 2% - 30ml,5.99,5.99,7896902218567,14790,hypera,Mais Medicamentos,0.0
Solução Antimicótica Farmax - 30ml,8.99,8.99,7896902212527,5571,hypera,Mais Medicamentos,0.0
Pasta d água Farmax com Glicerina - 90g,10.99,10.99,7896902217645,145,hypera,Mais Medicamentos,0.0
Diovan HCT 160\u002F25mg com 28 Comprimidos - Novartis,139.95,164.65,7896261008076,16864,hypera,Mais Medicamentos,0.15
Flotac 70mg com 10 Cápsulas - Novartis,30.01,34.1,7896261003996,16511,hypera,Mais Medicamentos,0.12
Miflonide 400mcg 60 Cápsulas +1 Inalador - Novartis,81.46,95.83,7896261020573,15900,hypera,Mais Medicamentos,0.15
Ritalina LA 40mg com 30 Cápsulas - Novartis,327.37,385.14,7896261006874,15290,hypera,Mais Medicamentos,0.15
Ritalina LA 20mg com 30 Cápsulas - Novartis,296.97,349.38,7896261006850,15288,hypera,Mais Medicamentos,0.15
Ritalina LA 30mg com 30 Cápsulas - Novartis,311.83,366.86,7896261006867,15287,hypera,Mais Medicamentos,0.15
Tegretol CR 200mg com 60 Comprimidos - Novartis,75.84,89.22,7896261005198,14945,hypera,Mais Medicamentos,0.15
Tegretol 200mg com 60 Comprimidos - Novartis,73.73,89.22,7896261005181,14949,hypera,Mais Medicamentos,0.17
Tegretol CR 400mg com 60 Comprimidos - Novartis,182.81,215.07,7896261005747,14943,hypera,Mais Medicamentos,0.15
Tegretol Xarope 100ml - Novartis,27.78,34.02,7896261000742,14942,hypera,Mais Medicamentos,0.18
Tegretol 200mg com 20 Comprimidos -  Novartis,25.04,31.35,7896261000094,14948,hypera,Mais Medicamentos,0.2
Tegretol CR 200mg com 20 Comprimidos - Novartis,28.79,33.87,7896261000117,14946,hypera,Mais Medicamentos,0.15
Tegretol CR 400mg com 20 Comprimidos - Novartis,60.93,71.68,7896261000124,14944,hypera,Mais Medicamentos,0.15
Trileptal 300mg com 60 Comprimidos - Novartis,195.85,230.41,7896261005372,14739,hypera,Mais Medicamentos,0.15
Trileptal Suspensão Oral 100ml - Novartis,74.15,87.23,7896261011106,14736,hypera,Mais Medicamentos,0.15
CLOR AMIODARONA 200MG C\u002F30 COMP,26.98,41.38,7897076911582,32631,hypera,Mais Medicamentos,0.35
"Hemitartarato de Rivastigmina 1,5mg com 30 Cápsulas - Ranbaxy",100.89,189.46,7897076922632,28520,hypera,Calmantes,0.47
Hemitartarato de Rivastigmina 3mg - 30 Cápsulas,114.7,217.53,7897076922649,28518,hypera,Calmantes,0.47
Cloridrato de Sertralina 50mg com 30 Comprimidos - Ranbaxy,7.92,67.63,7897076908148,25671,hypera,Mais Medicamentos,0.88
Celecoxibe 200mg com 10 Cápsulas - Ranbaxy,9.27,45.72,7897076922243,20818,hypera,Genéricos,0.8
Celecoxibe 200mg com 15 Cápsulas - Ranbaxy,17.92,67.71,7897076922250,19856,hypera,Genéricos,0.74
Cloridrato de Nortriptilina 25mg com 30 Comprimidos - Ranbaxy,14.51,36.75,7897076912275,17220,hypera,Calmantes,0.61
Cloridrato de Nortriptilina 75mg com 30 Comprimidos - Ranbaxy,50.41,72.61,7897076912310,17216,hypera,Calmantes,0.31
Cloridrato de Nortriptilina 50mg com 30 Comprimidos - Ranbaxy,38.46,53.69,7897076912299,17218,hypera,Calmantes,0.28
Cloridrato de Donepezila 10mg com 30 Comprimidos - Ranbaxy,15.79,180.2,7897076912060,15163,hypera,Calmantes,0.91
Cloridrato de Donepezila 5mg com 30 Comprimidos - Ranbaxy,12.64,162.68,7897076911421,12197,ache-rx,Calmantes,0.92
Isotretinoina 20mg com 30 Cápsulas - Ranbaxy,34.9,161.24,7897076919335,7579,ache-rx,Mais Medicamentos,0.78
Amoxicilina + Clavulanato de Potássio 500mg com 21 Comprimidos - Ranbaxy,127.28,143.18,7897076922908,32341,ache-rx,Mais Medicamentos,0.11
Amoxicilina + Clavulanato de Potássio 875mg com 20 Comprimidos - Ranbaxy,75.55,112.96,7897076922557,23499,ache-rx,Mais Medicamentos,0.33
Axetilcefuroxima 250mg com 10 Comprimidos - Ranbaxy,50.34,94.5,7897076918819,19592,ache-rx,Alergias e Infecções,0.47
"Indapamida 1,5mg com 30 Comprimidos - Eurofarma Genérico",12.31,33.43,7891317127404,9844,ache-rx,Mais Medicamentos,0.63
Trometamol Cetorolco10mg com 10 Comprimidos Sublinguais - Eurofarma Genérico,22.41,29.92,7891317028237,32432,ache-rx,Mais Medicamentos,0.25
"Drospirenona + Etinilestradiol 3mg + 0,02mg 72 Comprimidos - Eurofarma",41.57,153.56,7891317021962,29176,ache-rx,Anticoncepcionais,0.73
"Drospirenona + Etinilestradiol 3mg + 0,02mg - 24 Comprimidos",16.43,65.15,07891317011420,29142,ache-rx,Anticoncepcionais,0.75
Bilastina 20mg com 30 Comprimidos - Eurofarma Genérico,50.37,81.14,7891317016333,27725,ache-rx,Alergias e Infecções,0.38
Cloridrato de Tiamina + Cloridrato de Piridoxina + Cianocobalamina + Fosfato Dissódico de Dexametaso,23.48,30.26,7891317010744,26595,ache-rx,Mais Medicamentos,0.22
Bilastina 20mg com 15 Comprimidos - Eurofarma Genérico,27.72,40.51,7891317016326,25400,ache-rx,Alergias e Infecções,0.32
"Indapamida 1,5mg com 60 Comprimidos - Eurofarma Genérico",19.73,62.8,7891317127428,24383,ache-rx,Mais Medicamentos,0.69
Furoato Mometasona Spray 50mcg com 120 Doses - Eurofarma Genérico,31.68,50.0,7891317010362,24021,ache-rx,Mais Medicamentos,0.37
"Drospirenona + Etinilestradiol 3mg + 0,03mg com 21 Comprimidos - Eurofarma Genérico",15.34,49.55,7891317021948,22730,ache-rx,Anticoncepcionais,0.69
Desloratadina 5mg com 30 Comprimidos - Eurofarma Genérico,15.61,73.25,7891317005252,22732,ache-rx,Mais Medicamentos,0.79
Prednisolona 5mg com 10 Comprimidos - Eurofarma Genérico,3.94,7.74,7891317004293,22034,ache-rx,Mais Medicamentos,0.49
"Drospirenona + Etinilestradiol 3mg + 0,03mg com 63 Comprimidos - Eurofarma Genérico",37.73,110.68,7891317010157,21965,ache-rx,Anticoncepcionais,0.66
Ibandronato de sodio 150mg com 1 Comprimido - Eurofarma Genérico,17.54,83.51,7891317007607,21970,ache-rx,Mais Medicamentos,0.79
Pitavastatina Cálcica 2mg com 30 Comprimidos - Eurofarma Genérico,67.21,94.61,7891317140779,20853,ache-rx,Mais Medicamentos,0.29
LEIBA 1 BILHAO C\u002F6 PO SACHE,45.95,52.22,7896006222897,32894,ache-rx,Mais Medicamentos,0.12
Florastor com 12 Cápsulas - União Química Similar,22.9,22.9,7896006222675,31593,ache-rx,Mais Medicamentos,0.0
Espasmopan Composto 10ml - União Química,2.21,12.9,07896006297772,30159,ache-rx,Mais Medicamentos,0.83
Espasmopan Composto com 20 Comprimidos - União Química,13.45,14.9,07896006297765,29993,ache-rx,Mais Medicamentos,0.1
Bio-c Tripla Ação com 10 Comprimidos Efervescentes - União Química,14.38,14.9,7896006218111,29995,ache-rx,Gripe e Resfriado,0.03
Uniclarin Solução Oftalmológica com 15 ml - União Química,6.5,10.49,7896006212294,29557,ache-rx,Fitoterápicos,0.38
Font D 50.000UI com 8 Comprimidos - União Química,27.62,58.9,7896006218548,28961,ache-rx,Fitoterápicos,0.53
Neocopan Composto 10mg + 250mg com 20 Comprimidos - União Química,15.99,17.23,7896714233833,28850,ache-rx,Dor e Febre,0.07
"Cronoplex 7,5mg\u002Fml com 1 Frasco Gotejador de 20ml - União Química",13.79,16.04,7896006216711,28851,ache-rx,Similar,0.14
Zerolac 10.000FCC - 30 cápsulas,34.83,50.72,7896006216520,23217,ache-rx,Similar,0.31
Buscoveran composto sol oral 10ml,9.34,12.18,07893353041393,21165,ache-rx,Similar,0.23
Naxotec 500mg com 10 Comprimidos - União Química,16.82,18.9,07896006212690,21010,ache-rx,Anti-Inflamatórios,0.11
Font d 50.000ui c\u002F4 cpr,17.2,70.65,7896006219248,18345,ache-rx,Similar,0.76
Teste de Gravidez - Baby Sure,12.99,12.99,7896006228530,17694,ache-rx,Mais Medicamentos,0.0
Bio-c com 10 Comprimidos Efervecentes - União Química,5.99,13.2,7896006229957,17569,ache-rx,Gripe e Resfriado,0.55
Materna com 30 Comprimidos - Nestle,54.57,59.99,7891045031257,6072,ache-rx,Vitaminas,0.09
Óleo Essencial - Eucalipto,39.99,39.99,745178200752,20977,ache-rx,Fitoterápicos,0.0
Floral Kids - Hiperatividade,29.99,29.99,0745125000473,20389,ache-rx,Fitoterápicos,0.0
Floral - Redução de Peso,29.99,29.99,0745125000541,20381,ache-rx,Fitoterápicos,0.0
Floral Kids - Pesadelo e Sono,29.99,29.99,0745125000480,20390,ache-rx,Fitoterápicos,0.0
Floral - Reparação do Sono,29.99,29.99,745178200868,20382,ache-rx,Fitoterápicos,0.0
Floral - Parar de Fumar,29.99,29.99,0745125000527,20380,ache-rx,Fitoterápicos,0.0
Floral Kids - Ansiedade,29.99,29.99,0745125000442,20387,ache-rx,Fitoterápicos,0.0
Floral - Tensão e Stress,29.99,29.99,0745125000589,20384,ache-rx,Fitoterápicos,0.0
Floral Kids - Choro,29.99,29.99,0745125000459,20388,ache-rx,Fitoterápicos,0.0
Floral - Vícios,29.99,29.99,0745125000596,20385,ache-rx,Fitoterápicos,0.0
Floral - Menopausa e Tpm,29.99,29.99,0745125000510,20379,ache-rx,Fitoterápicos,0.0
Composto maxbella c\u002F60 caps,14.99,14.99,745114855794,20403,ache-rx,Fitoterápicos,0.0
Floral Kids - Adaptação Escolar,24.99,24.99,0745125000435,20386,ache-rx,Fitoterápicos,0.0
Floral - Resgate SOS,29.99,29.99,0745125000565,20383,ache-rx,Fitoterápicos,0.0
Floral Kids - Teimosia,29.99,29.99,0745125000497,20391,ache-rx,Fitoterápicos,0.0
