,Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca
281,"Seki 3,54mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor",29.55,29.55,0,,
282,"Ferro Biolab 100mg, caixa com 30 comprimidos",59.18,59.18,0,,
283,Calicida frasco com 10mL de solução de uso dermatológico,25.78,25.78,0,,
284,"Neutrofer 300Mg, Caixa Com 30 Comprimidos Revestidos",58.92,58.92,0,,
285,"Sal de Frutas Eno 2 envelopes com 5g de pó efervescente de uso oral, guaraná",4.6,4.6,0,,
286,Calotrat 5 Ml Galenogal,43.07,43.07,0,,
287,"Avamys 0,5mg/g, caixa com 1 frasco spray com 120 doses de suspensão de uso nasal",70.75,70.75,0,,
288,"Fumarato de Cetotifeno Xarope 0,2mg mL Genérico Prati 120mL",27.46,27.46,0,,
289,"Benicaranlo 40Mg + 10Mg, Caixa Com 30 Comprimidos Revestidos",96.9,96.9,0,,
290,"Lotar 2,5Mg + 50Mg, Caixa Com 30 Capsulas Gelatinosas Duras",78.33,78.33,0,,
291,"Benicar HCT 20mg + 12,5mg, caixa com 30 comprimidos revestidos",86.79,86.79,0,,
292,Bendita Canfora Liquida Bravir 100Ml,18.16,18.16,0,,
293,"Doril Enxaqueca 250Mg + 250Mg + 65Mg, Caixa Com 18 Comprimidos Revestidos",39.98,39.98,0,,
294,Advil Extra 400 Mg 8 Capsula,31.77,31.77,0,,
295,"Infralax 300mg + 30mg + 125mg + 50mg, caixa com 30 comprimidos",47.25,47.25,0,,
296,"Natifa Pro 1Mg + 0,5Mg, Caixa Com 28 Comprimidos Revestidos",91.56,91.56,0,,
297,"Montelucaste De Sodio Comprimido Biosintética 10Mg, Caixa Com 30 Comprimidos Revestidos",107.62,107.62,0,,
298,"Diamox 250Mg, Caixa Com 30 Comprimidos",26.1,26.1,0,,
299,"Cloridrato de Metformina Prati-Donaduzzi 500mg, caixa com 30 comprimidos de liberação prolongada",8.96,8.96,0,,
300,Sarcopen Caixa com 30 sachês de 24g de pó para solução oral,257.83,257.83,0,,
301,"NiQuitin Adesivo 14mg, caixa com 7 adesivos transdérmicos transparentes (etapa 2)",120.12,120.12,0,,
302,Feldene Piroxicam 20mg 10 comprimidos sublinguais,90.34,90.34,0,,
303,"Glibenclamida Neo Química 5mg, caixa com 30 comprimidos",4.04,4.04,0,,
304,Complexo B Kester gotas 20ml,15.45,15.45,0,,
305,Puran T4 88Mcg 30 Comprimidos,25.34,25.34,0,,
306,"Sorine SSC 9mg/mL, caixa com 1 frasco spray com 100mL de solução de uso nasal",40.3,40.3,0,,
307,"Plesonax 5mg, caixa com 20 comprimidos revestidos",9.37,9.37,0,,
308,"Cloridrato de Amilorida + Hidroclorotiazida EMS 2,5 + 25mg, caixa com 30 comprimidos",12.67,12.67,0,,
309,"Benicaranlo 40Mg + 5Mg, Caixa Com 30 Comprimidos Revestidos",96.9,96.9,0,,
310,"Nistatina Creme Vaginal Medley 25.000UI/g, caixa com 1 bisnaga com 60g de creme de uso vaginal + 14 aplicadores",15.24,15.24,0,,
311,Puran T4 75Mcg 30 Comprimidos,20.77,20.77,0,,
312,"Aradois 50mg, caixa com 60 comprimidos revestidos",94.14,94.14,0,,
313,"Aciclovir Comprimido Uniao Quimica 200Mg, Caixa Com 30 Comprimidos",96.36,96.36,0,,
314,"Dprev Todo Dia Gotas 400Ui 10Ml, Frasco Gotejador Com 10Ml Solucao De Uso Oral",34.3,34.3,0,,
315,"Clortalidona Ems 12,5Mg, Caixa Com 60 Comprimidos",18.75,18.75,0,,
316,"Naramig Cloridrato de Naratriptana 2,5mg 4 comprimidos",26.21,26.21,0,,
317,Ritmoneuran Rtm Caixa Com 20 Capsulas,64.31,64.31,0,,
318,"Aciclovir Creme Biosintetica 50Mg G, Caixa Com 1 Bisnaga Com 10G De Creme De Uso Dermatologico",27.9,27.9,0,,
319,"Broncho-Vaxom 3,5mg/g, caixa com 30 sachês de granulado de uso oral",200.16,200.16,0,,
320,Acetilcisteína  200mg Kester 16 sachês,30.0,30.0,0,,
321,Resfenol 4Mg + 4 Mg + 400 Mg 200 Capsulas Kelyhertz,23.4,23.4,0,,
322,"Digeplus 7mg + 40mg + 50mg, caixa contendo 30 cápsulas gelatinosas duras com microgrânulos",53.13,53.13,0,,
323,Suplemento Probiótico Prolive caixa contendo 30 cápsulas,147.62,147.62,0,,
324,"Belarina 2mg + 0,02mg, caixa com 24 comprimidos revestidos + 4 placebos",62.3,62.3,0,,
325,Nootropil 800mg c  30 Comprimidos,44.92,44.92,0,,
326,"Tibolona Nova Química 2,5mg, caixa com 30 comprimidos",75.3,75.3,0,,
327,Sintocalmy 300mg 40 Comprimidos Revestidos,86.59,86.59,0,,
328,Suplemento Alimentar Cognicx 60 Cápsulas Moles,118.37,118.37,0,,
329,Vitamina D Prosso D+ Km 1000Ui Com 30 Comprimidos,161.06,161.06,0,,
330,"Melagrião 0,125mg/mL + 0,125mg/mL + 0,0064mg/mL, caixa com 1 frasco com 150mL de xarope",24.33,24.33,0,,
331,Vitamina D Prosso D+ Km 2000Ui Com 30 Comprimidos,161.06,161.06,0,,
332,Simbioflora 15 sachês com 6g de pó para solução de uso oral,120.28,120.28,0,,
333,"Leite de Magnésia de Phillips 1282,50mg/15mL, frasco com 350mL de suspensão de uso oral (sabor tradicional)",31.98,31.98,0,,
334,Belara 21 Comprimidos Revestidos,62.3,62.3,0,,
335,"Loratadina Biosintética - Aché 10mg, caixa com 12 comprimidos revestidos",46.83,46.83,0,,
336,"Captopril Medley 25Mg, Caixa Com 30 Comprimidos",10.4,10.4,0,,
337,"Pomada Minancora 20% + 0,5% + 5%, pote com 30g de pomada dermatológica",19.81,19.81,0,,
338,"Furosemida Biosintetica 40Mg, Caixa Com 30 Comprimidos",20.42,20.42,0,,
339,Yasmin 21+7Cpr,107.65,107.65,0,,
340,Ibuprofeno 100mg Medley Frasco 20ml,16.23,16.23,0,,
341,"Ciprofibrato Neo Química 100mg, caixa com 30 comprimidos",76.08,76.08,0,,
342,Leite De Magnesia Eno Hortela 350Ml,26.03,26.03,0,,
343,"Latanoprosta Geolab 0,05mg/mL, caixa com 1 frasco gotejador com 2,5mL de solução de uso oftálmico",141.26,141.26,0,,
344,Donaren 50mg 60 Comprimidos Revestidos,115.89,115.89,0,,
345,"Profenid 50Mg Ml, Caixa Com 6 Ampolas Com 2Ml De Solucao De Uso Intramuscular",38.18,38.18,0,,
346,"Iumi 3mg + 0,02mg, com 72 comprimidos revestidos",180.62,180.62,0,,
347,"Fledoid 5mg/g, caixa com 1 bisnaga com 40g de gel de uso dermatológico",36.01,36.01,0,,
348,"Sorine Nebulizador 0,9 , Frasco Gotejador Com 45Ml De Solucao De Uso Nasal  Bico Nebulizador",26.51,26.51,0,,
349,"Vitacid Tretinoína 0,25mg g Gel 25g",42.24,42.24,0,,
350,"Maleato de Enalapril Cimed 20mg, caixa com 30 comprimidos",32.74,32.74,0,,
351,"Loratamed 10mg, caixa com 12 comprimidos",20.33,20.33,0,,
352,"Cefaliv 1mg + 100mg + 350mg, caixa com 12 comprimidos",21.43,21.43,0,,
353,"Biotina 250Mg Qualynutri, Com 60 Capsulas",21.66,21.66,0,,
354,"Arpadol 400Mg, Caixa Com 30 Comprimidos Revestidos",108.47,108.47,0,,
355,Biofenac Di 50mg Aché 20 Comprimidos Dispersíveis,39.11,39.11,0,,
356,"Sumax 50Mg, Caixa Com 2 Comprimidos Revestidos",25.7,25.7,0,,
357,"Broncho-Vaxom 7,0Mg, Caixa Com 10 Capsulas De Uso Adulto",103.26,103.26,0,,
358,"Pepsamar 230mg, caixa com 50 comprimidos mastigáveis",35.49,35.49,0,,
359,"Fentizol Ovulo 600Mg, Caixa Contendo 1 Ovulo De Uso Ginecologico + 1 Aplicador",86.63,86.63,0,,
360,"Annita 500mg, caixa com 6 comprimidos revestidos",73.15,73.15,0,,
361,"Babymed 10000UI/g + 400UI/g + 100mg/g, bisnaga com 45g de pomada de uso dermatológico",15.82,15.82,0,,
362,"Dramin B6 50mg + 10mg, caixa com 30 comprimidos revestidos",24.29,24.29,0,,
363,"Naridrin 1mg/mL + 0,2mg/mL + 5mg/mL, caixa com 1 frasco com 15mL de solução de uso nasal",22.86,22.86,0,,
364,Estomazil 1 Envelope Abacaxi X50,3.21,3.21,0,,
365,"Domperidona Eurofarma 10mg, caixa com 30 comprimidos",21.12,21.12,0,,
366,"Noripurum Folico 100Mg + 0,35Mg, Caixa Com 30 Comprimidos Mastigaveis",73.92,73.92,0,,
367,"Benegrip Multi 13,30Mg + 0,33Mg + 0,13Mg, Caixa Com 1 Frasco Com 240Ml De Solucao De Uso Oral",38.98,38.98,0,,
368,Pomada Imescard Caixa Com 1 Bisnaga Com 25G De Pomada De Uso Retal + Aplicador,46.7,46.7,0,,
369,"Cewin Solução Oral 200mg/mL, caixa com 1 frasco com 20mL de solução de uso oral",20.1,20.1,0,,
370,"Xantinon Complex 40mg/mL + 53mg/mL + 50mg/mL, caixa com 1 frasco com 100mL de solução de uso oral",17.0,17.0,0,,
371,"Puravit Multi Tutti-Frutti, 120mL",86.77,86.77,0,,
372,"Sinvastatina Ems 20Mg, Caixa Com 30 Comprimidos Revestidos",44.63,44.63,0,,
373,Estomazil Laranja 1  Envelope X50,3.21,3.21,0,,
374,"Buscopan 10mg, caixa com 20 drágeas",22.32,22.32,0,,
375,"Ciclo 21 0,15mg + 0,03mg, caixa com 21 comprimidos",10.18,10.18,0,,
376,"Cetoprofeno Gotas Teuto 20mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",17.32,17.32,0,,
377,"Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, laranja",28.91,28.91,0,,
378,"Ibuprofeno Comprimido Prati-Donaduzzi 600mg, caixa com 30 comprimidos revestidos",28.59,28.59,0,,
379,Pantoprazol 40Mg 28Cpr Med Gen,41.31,41.31,0,,
380,"Nebacetin 5mg/g + 250UI/g, caixa com 1 bisnaga com 15g de pomada de uso dermatológico",24.51,24.51,0,,
381,"Kaloba 825Mg Ml, Caixa Com 1 Frasco Com 50Ml De Solucao De Uso Oral",148.38,148.38,0,,
382,CETOBETA CRE 30GR,38.27,38.27,0,,
383,Fortice Com 30 Comprimidos,196.0,196.0,0,,
384,"Patanol S 2mg/mL, caixa com 1 frasco com 2,5mL de solução de uso oftálmico",77.09,77.09,0,,
385,Andantol Geleia 40 Gramas,23.34,23.34,0,,
386,"Nasonex 0,05Mg G, Caixa Com 1 Frasco Com 120 Doses De Suspensao De Uso Nasal",64.95,64.95,0,,
387,"Nitrato De Miconazol Creme Neo Quimica 20Mg G, Caixa Com 1 Bisnaga Com 28G De Creme De Uso Dermatologico",19.24,19.24,0,,
388,Apresolina 25 Mg 20 Drageas,9.73,9.73,0,,
389,"Busonid 50mcg/dose, caixa com 1 frasco com 6mL de suspensão de uso nasal (120 doses)﻿",43.55,43.55,0,,
390,"Alopurinol Medley 300mg, caixa com 30 comprimidos",32.94,32.94,0,,
391,"Noripurum 50Mg Ml, Caixa Com 1 Frasco Gotejador Com 30Ml De Solucao De Uso Oral",44.71,44.71,0,,
392,"Rosuvastatina Calcica Ems 10Mg, Caixa Com 30 Comprimidos Revestidos",94.82,94.82,0,,
393,Puran T4 100Mcg 30 Comprimidos,16.21,16.21,0,,
394,"Sal de Frutas Eno 2 envelopes com 5g de pó efervescente de uso oral, abacaxi",4.6,4.6,0,,
395,"Alginac Retard 1mg + 100mg + 100mg + 100mg, caixa com 10 comprimidos revestidos de liberação retardada",69.12,69.12,0,,
396,Doss 50.000UI 8 Cápsulas,145.73,145.73,0,,
397,Diminut 0075 + 002mg caixa com 63 comprimidos revestidos,120.76,120.76,0,,
398,"Nesina Met 12,5Mg + 850Mg, Caixa Com 60 Comprimidos Revestidos",173.83,173.83,0,,
399,"Toperma 5 , Caixa Com 10 Emplastros",184.8,184.8,0,,
400,Ablok Plus 25 12 5mg Biolab 30 Comprimidos,24.29,24.29,0,,
401,"Ebastel 1Mg Ml, Caixa Com 1 Frasco Com 60Ml De Solucao De Uso Oral",72.19,72.19,0,,
402,Sonitus PLUS Triptofano 210mcg Kester 60 comprimídos,59.9,59.9,0,,
403,"Levotiroxina Sodica Merck 75Mcg, Caixa Com 30 Comprimidos",12.55,12.55,0,,
404,"Albendazol Prati-Donaduzzi 40Mg Ml, Caixa Com 1 Frasco Com 10Ml De Suspensao De Uso Oral",8.54,8.54,0,,
405,"Oto-Xilodase 100UTR/mL + 50mg/mL + 5m/mL, caixa com 1 frasco gotejador com 8mL de solução de uso otológico",26.34,26.34,0,,
406,"Cloridrato De Naratriptana Nova Quimica 2,5Mg, Caixa Com 10 Comprimidos Revestidos",36.08,36.08,0,,
407,"Selene 0,035mg + 2mg, caixa com 21 comprimidos revestidos",34.05,34.05,0,,
408,"Nistatina + Óxido de Zinco Neo Química 100.000UI/g + 200mg/g, caixa com 1 bisnaga com 60g de pomada de uso dermatológico",26.52,26.52,0,,
409,Cloridrato de Terbinafina 1  EMS Creme Dermatológico 20g,34.04,34.04,0,,
410,"Diclin 2mg + 0,035mg, caixa com 21 comprimidos revestidos",23.43,23.43,0,,
411,"Seakalm 260mg, caixa com 20 comprimidos revestidos",59.81,59.81,0,,
412,Prolopa Bd 100 25 Mg 30 Comprimidos,61.27,61.27,0,,
413,Valerato de Betametasona 1mg g Solução 50mL Neo Química Genérico,47.35,47.35,0,,
414,"Allenasal 55Mcg 120Doses, Caixa Com 1 Frasco Spray Com 16,5 Ml De Suspensao De Uso Nasal",70.71,70.71,0,,
415,"Decongex Plus 0,4mg/mL + 1mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor",24.74,24.74,0,,
416,"Acheflan 5Mg G, Caixa Contendo 1 Bisnaga Com 60G De Creme De Uso Dermatologico",109.45,109.45,0,,
417,Probid 30 Capsulas,121.05,121.05,0,,
418,Daktarin Miconazol 20mg g Gel Oral 40g,46.8,46.8,0,,
419,"Dexfer 100Mg Ml, Caixa Com 1 Frasco Gotejador Com 30Ml De Solucao De Uso Oral",54.91,54.91,0,,
420,"Gestrelan 0,15mg + 0,03mg com 21 comprimidos",11.93,11.93,0,,
421,"Pantoprazol Medley 20Mg, Caixa Com 28 Comprimidos Revestidos",26.52,26.52,0,,
422,"Ciclopirox Olamina Medley 10mg/mL, caixa com 1 frasco gotejador com 15mL de solução de uso dermatológico",24.2,24.2,0,,
423,"Acetilcisteina Injetavel Uniao Quimica 10 , Caixa Com 5 Ampolas Com 3Ml De Solucao De Uso Intramuscular",21.16,21.16,0,,
424,Cloreto de Magnésio Kester 60 cápsulas,27.67,27.67,0,,
425,"Nesina Pio 25Mg + 30Mg, Caixa Com 30 Comprimidos Revestidos",248.69,248.69,0,,
426,Polivitamínico Emulvit Kids gotas 20 ml,22.0,22.0,0,,
427,Maleato de Enalapril 10mg 30 Comprimidos EMS,21.43,21.43,0,,
428,Vitamina B12 Kester 60 cápsulas,33.88,33.88,0,,
429,Probiótico Colidis Gotas 5mL,120.58,120.58,0,,
430,"Lasix 40mg, caixa com 20 comprimidos",23.94,23.94,0,,
431,Probiótico ZincoPro Suplemento Alimentar com 30 cápsulas,146.21,146.21,0,,
432,"Trok-N 20mg + 0,5mg + 2,5mg 10g Pomada",19.85,19.85,0,,
433,"Vick Pyrena, 1 Envelope Canela E Maca",4.56,4.56,0,,
434,"Combodart 0,5Mg + 0,4Mg, Caixa Com 30 Capsulas Gelatinosas Duras",145.05,145.05,0,,
435,"Alivium 100mg/mL, caixa com 1 frasco gotejador com 20mL de suspensão de uso oral",49.07,49.07,0,,
436,Simeticona 125mg Biosintética 10 Cápsulas Gelatinosas Moles,21.57,21.57,0,,
437,Primosiston Oral 30 Comprimidos,13.89,13.89,0,,
438,"Carvedilol Biosintética - Aché 12,5mg, caixa com 30 comprimidos",56.3,56.3,0,,
439,"Bissulfato de Clopidogrel Sandoz 75mg, caixa com 28 comprimidos revestidos",165.3,165.3,0,,
440,Suplemento Alimentar Pediátrico Kollis 8Ml Frasco,184.42,184.42,0,,
441,"Ems Expector 0,4Mg Ml, + 4Mg Ml + 20Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Dosador",31.57,31.57,0,,
442,"Nicorette 2Mg, Caixa Com 30 Gomas Mastigaveis",89.69,89.69,0,,
443,"Selozok 25Mg, Caixa Com 60 Comp desodalinarimidos De Liberacao Controlada",77.13,77.13,0,,
444,"Kaloba 111,111Mg, Caixa Com 21 Comprimidos Revestidos",109.48,109.48,0,,
445,"Ezetimiba + Sinvastatina Ems 10Mg + 30Mg, Caixa Com 30 Comprimidos",171.31,171.31,0,,
446,"Dexilant 60mg, caixa com 60 cápsulas de liberação retardada",241.25,241.25,0,,
447,"Cimelide 100mg, caixa com 12 comprimidos",25.34,25.34,0,,
448,"Tandrilax 30mg + 125mg + 50mg + 300mg, caixa contendo 30 comprimidos",33.49,33.49,0,,
449,Bicarbonato de Sódio Farmax frasco com 100g de pó de uso oral,6.78,6.78,0,,
450,"Dozemast 1.000mcg, caixa com 30 comprimidos sublingual",99.42,99.42,0,,
451,"Levoid 50mcg, caixa contendo 30 comprimidos",19.76,19.76,0,,
452,"Levotiroxina Sodica Merck 25Mcg, Caixa Com 30 Comprimidos",10.4,10.4,0,,
453,"Fenergan Comprimido 25Mg, Caixa Com 20 Comprimidos Revestidos",18.56,18.56,0,,
454,"Forxiga 10mg, caixa com 30 comprimidos revestidos",221.02,221.02,0,,
455,Polivitamínico Emulvit Power 60 comprimidos,70.84,70.84,0,,
456,"Venzer HCT 16mg + 12,5mg, caixa com 30 comprimidos",89.31,89.31,0,,
457,"Rosuvastatina Cálcica Biosintética - Aché 10mg, caixa com 30 comprimidos revestidos",118.52,118.52,0,,
458,Captopril 25mg 30 Comprimidos Genérico,16.29,16.29,0,,
459,Benegrip 6 Comprimidos X25,13.19,13.19,0,,
460,Hidroclorotiazida 25mg c 30 Comprimidos Genérico Teuto,4.26,4.26,0,,
461,Alektos Bilastina 20mg 30 comprimidos,135.0,135.0,0,,
462,"Flogoral 1,5mg/mL, caixa contendo 1 frasco spray com 30mL de colutório sabor cereja",37.49,37.49,0,,
463,"Novalgina Comprimido 500mg, blíster com 10 comprimidos",15.78,15.78,0,,
464,"Bravan Hct 80Mg + 12,5Mg, Caixa Com 30 Comprimidos Revestidos",71.83,71.83,0,,
465,"Vodol 20Mg Ml, Frasco Spray Com 60Ml De Suspensao De Uso Dermatologico",50.72,50.72,0,,
466,Ofolato Caixa Com 30 Comprimidos,111.02,111.02,0,,
467,"Genfibrozila Medley 600Mg, Caixa Com 30 Comprimidos Revestidos",118.77,118.77,0,,
468,"Besilato de Anlodipino Cimed 5mg, caixa com 30 comprimidos",26.4,26.4,0,,
469,"Dipirona Monoidratada Medley 500Mg, Caixa Com 30 Comprimidos",31.55,31.55,0,,
470,"Dipirona Monoidratada Neo Química 1g, caixa com 10 comprimidos",21.43,21.43,0,,
471,Fibra Leve Fiber Kester 200g,44.33,44.33,0,,
472,Complexo B Kester 100 comprimidos,34.4,34.4,0,,
473,"Cloridrato de Terbinafina Comprimido Prati-Donaduzzi 250mg, caixa com 28 comprimidos",155.47,155.47,0,,
474,Advil 400Mg 8 Capsulas Gelatinosas Moles Blister,22.74,22.74,0,,
475,"Ibuprofeno Comprimido Neo Química 400mg, caixa com 10 comprimidos",23.3,23.3,0,,
476,Nistatina 100.000UI g + Óxido de Zinco 200mg g Medley Bisnaga 60g,26.81,26.81,0,,
477,"Azukon MR 30mg, caixa com 60 comprimidos de liberação prolongada",40.41,40.41,0,,
478,"Ibuprofeno Gotas Cimed 100Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Suspensao De Uso Oral",18.82,18.82,0,,
479,"Xantinon 100mg + 20mg, caixa com 30 comprimidos revestidos",14.99,14.99,0,,
480,Ultraproct LDO 1mg g + 20mg g Creme com 30g,44.85,44.85,0,,
481,Alivik Bravir 40g,13.75,13.75,0,,
482,"Cedur Retard 400Mg, Caixa Com 30 Comprimidos De Acao Prolongada",198.86,198.86,0,,
483,Pastilha Vick Cereja 5 unidades,3.69,3.69,0,,
484,"Cilostazol Biosintetica 100Mg, Caixa Com 30 Comprimidos",42.36,42.36,0,,
485,Eparema Takeda 200mL Líquido,69.99,69.99,0,,
486,"Desloratadina Nova Química 5mg, caixa com 30 comprimidos revestidos",125.93,125.93,0,,
487,"Quitlis Solucao Oral, Frasco Com 150Ml",74.09,74.09,0,,
488,"Sandrena 0,5mg 0,5g Organon 28 Sachês",48.36,48.36,0,,
489,"Sintocalmy 300Mg, Caixa Com 20 Comprimidos Revestidos",48.56,48.56,0,,
490,"Cerazette 75mcg, caixa com 28 comprimidos revestidos",56.93,56.93,0,,
491,"Xarope 44E 1,3 + 13,3Mg, Xarope, Frasco Com 120Ml",36.01,36.01,0,,
492,"Antimais Séptico Hertz 21mg/mL + 1,33mg/mL, caixa com 1 frasco spray com 50mL de solução de uso dermatológico",23.7,23.7,0,,
493,"Floratil 200mg, caixa com 6 cápsulas gelatinosas duras",47.75,47.75,0,,
494,"Cetoconazol Creme Cimed 20Mg G, Caixa Com 1 Bisnaga Com 30G De Creme De Uso Dermatologico",20.34,20.34,0,,
495,"Clotrimazol Creme Dermatologico Medley 10Mg G, Caixa Com 1 Bisnaga Com 20G De Creme De Uso Dermatologico",15.56,15.56,0,,
496,"Desogestrel Eurofarma 75mcg, caixa com 28 comprimidos revestidos",32.74,32.74,0,,
497,"Omeprazol Cimed 20mg, caixa com 56 cápsulas duras de liberação retardada",36.96,36.96,0,,
498,"Doriless Comprimido 500Mg + 10Mg + 5Mg, Caixa Com 12 Comprimidos",16.98,16.98,0,,
499,"Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, tradicional",28.91,28.91,0,,
500,Vitamina C ACEVITON Imunidade 10 Comprimidos Efervescentes,18.05,18.05,0,,
501,Rosuvastatina Cálcica 5mg 30 Comprimidos Revestidos - EMS,71.67,71.67,0,,
502,"Vick Pyrena, 1 Envelope Mel E Limao",4.56,4.56,0,,
503,"Sanasar Emulsao 250Mg Ml, Caixa Com 1 Frasco Com 100Ml De Emulsao De Uso Dermatologico",21.92,21.92,0,,
504,"Aciclovir Creme Prati-Donaduzzi 50mg/g, caixa com 1 bisnaga com 10g de creme de uso dermatológico",25.34,25.34,0,,
505,"Cetoconazol + Dipropionato de Betametasona + Sulfato de Neomicina Medley 20mg/g + 0,5mg/g + 2,5mg/g, caixa contendo 1 bisnaga com 30g de creme de uso dermatológico",31.95,31.95,0,,
506,Utrogestan 200Mg Caixa Com 14 Cápsulas,74.2,74.2,0,,
507,"Losartana Potássica Medley 50mg, caixa com 30 comprimidos revestidos",17.27,17.27,0,,
508,"Loratamed 1mg/mL, caixa com 1 frasco com 100mL de xarope",25.18,25.18,0,,
509,Loratadina 10mg 12 Comprimidos Cimed,19.37,19.37,0,,
510,Matrion 30 Comprimidos Revestidos,54.62,54.62,0,,
511,Suplemento Vitaminico Velus Mag 30 Cpr,110.57,110.57,0,,
512,Motilex Caps Caixa Com 30 Capsulas,104.01,104.01,0,,
513,Unguento Canela Pomada P  Massagem 100g,17.77,17.77,0,,
514,"Euthyrox 75Mcg, Caixa Com 50 Comprimidos",45.55,45.55,0,,
515,Polvilho Antisséptico Pink 100g,15.35,15.35,0,,
516,"Floratil 200mg/g, caixa com 4 envelopes com 1g de pó de uso oral",36.68,36.68,0,,
517,Permetrina 10mg g Loção 60mL Prati Donaduzzi Genérico,22.86,22.86,0,,
518,Zinco Quelato Kester 60 cápsulas,38.77,38.77,0,,
519,"Trezete 10mg + 10mg, caixa com 30 comprimidos revestidos",88.49,88.49,0,,
520,Neosoro H 3  Solução Nasal Spray 60ml,28.5,28.5,0,,
521,Clopin Duo 75mg + 100mg Com 30 Comprimidos,79.81,79.81,0,,
522,"Pasalix Pi 500Mg, Caixa Com 30 Comprimidos",71.56,71.56,0,,
523,"Maleato de Dexclorfeniramina Neo Química 2mg, caixa com 20 comprimidos",13.72,13.72,0,,
524,"Nactali 75mcg, caixa com 28 comprimidos revestidos",45.41,45.41,0,,
525,"Neosaldina 30mg + 300mg + 30mg, caixa com 20 Drágeas",31.48,31.48,0,,
526,"Neosaldina 30mg + 300mg + 30mg, blíster com 4 drágeas",7.99,7.99,0,,
527,"Glaucotrat 0,5%, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico",15.52,15.52,0,,
528,"Aerolin 100Mcg Dose, Caixa Com 1 Lata Aerosol Com 200 Doses Com Aplicador",26.9,26.9,0,,
529,"Vertix 5mg/mL, caixa contendo 1 frasco gotejador com 30mL de solução de uso oral",13.11,13.11,0,,
530,"Apracur 1mg + 100mg + 50mg, blíster com 6 comprimidos revestidos",11.43,11.43,0,,
531,Vitamina D Doss 2.000UI com 30 Cápsulas,54.29,54.29,0,,
532,Tylenol 750mg 10 Comprimidos,23.89,23.89,0,,
533,Vick Pyrena Grip 7 Com 20 Capsulas,23.44,23.44,0,,
534,REVITAM JUNIOR 120ML,50.35,50.35,0,,
535,Rosuvastatina Calcica 10mg com 30 Comprimidos Germed,94.82,94.82,0,,
536,"Dutam 0,5mg + 0,4mg, caixa com 30 cápsulas duras de liberação prolongada",116.89,116.89,0,,
537,"Rinosoro Jet 9mg/mL, frasco spray com 100mL de solução de uso nasal",49.8,49.8,0,,
538,"Dprev 10000UI, caixa com 8 comprimidos revestidos",45.02,45.02,0,,
539,"Enxak 1mg + 350mg + 100mg, caixa com 12 comprimidos",21.12,21.12,0,,
540,"Novanlo 2,5mg, caixa com 30 comprimidos",73.92,73.92,0,,
541,"Desloratadina Prati-Donaduzzi 0,5Mg Ml, Caixa Com 1 Frasco Com 100Ml De Xarope + Seringa Dosadora",54.04,54.04,0,,
542,Zyloric 100Mg 30Cpr,21.8,21.8,0,,
543,"Cilostazol Biosintética - Aché 50mg, caixa com 60 comprimidos",25.83,25.83,0,,
544,"Tamisa 20 0,075 + 0,020Mg, Caixa Com 21 Drageas",36.96,36.96,0,,
545,"Tantin 0,060mg + 0,015mg, caixa com 28 comprimidos revestidos",27.86,27.86,0,,
546,"Montelair 4Mg, Caixa Contendo 30 Comprimidos Mastigaveis",73.01,73.01,0,,
547,"Benegrip 500mg + 30mg + 2mg, caixa com 20 comprimidos revestidos",37.98,37.98,0,,
548,"Histamin 2mg, caixa com 20 comprimidos",16.87,16.87,0,,
549,"Levotiroxina Sodica Merck 150Mcg, Caixa Com 30 Comprimidos",15.48,15.48,0,,
550,"Ácido Acetilsalicílico EMS 100mg, caixa com 30 comprimidos",11.1,11.1,0,,
551,"Selozok 50Mg, Caixa Com 30 Comprimidos De Liberacao Controlada",77.46,77.46,0,,
552,"Drospirenona + Etinilestradiol Ems 3Mg + 0,02Mg, Caixa Com 24 Comprimidos Revestidos",65.47,65.47,0,,
553,"Maxidex 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",10.56,10.56,0,,
554,"Predsim Solução Oral 3mg/mL, caixa com 1 frasco com 60mL de solução de uso oral + dosador",34.73,34.73,0,,
555,"Dipirona Monoidratada Comprimido Prati-Donaduzzi 500mg, caixa com 30 comprimidos",26.59,26.59,0,,
556,"Stezza 2,5mg + 1,5mg, caixa com 28 comprimidos revestidos",57.87,57.87,0,,
557,"Paracetamol Uniao Quimica 750Mg, Caixa Com 20 Comprimidos",21.18,21.18,0,,
558,Simeticona 75mg ml Biosintética Sabor Laranja Emulsão Gotas 10ml,9.0,9.0,0,,
